fold_id,period,prophet_MAE,A_price_only_MAE,B_plus_market_MAE,C_plus_weather_MAE,D_plus_geopolitical_MAE,E_plus_sentiment_MAE
219,SHOCK_2026,24.54022987536547,15.351377565184805,28.346221048155996,13.076071817198965,1.5525492841804294,1.9197634870612887
220,SHOCK_2026,23.711547806783713,33.73005004219631,43.136259034200705,61.071643784566916,44.40784068398098,43.719490006490744
221,SHOCK_2026,15.475818983405318,23.549255720465865,45.58053433069536,59.10504185327838,46.70008312830278,52.09866749414752
222,SHOCK_2026,33.06440586627376,46.41315979541194,28.842433400758622,37.20810980380428,41.052056737550615,53.79323620379817
223,SHOCK_2026,7.789064818573948,22.929543906403538,38.95661585922336,30.029432707978245,28.811815673066135,30.65881007309055
224,SHOCK_2026,52.63341525598068,35.74712565942306,39.276814494567105,35.03994945092697,25.918724093871305,35.12122157617111
225,SHOCK_2026,10.117057614526757,14.107128672800073,19.747554593286523,14.463411145410547,15.005489640436181,15.28245955010415
226,SHOCK_2026,24.091278200441764,36.61953843145983,32.19571221380846,31.027551775270865,27.562482004457877,29.949219827944205
227,SHOCK_2026,34.66319195981944,16.02339284177745,28.082964584788925,29.69893233533824,32.65060059781993,26.141720936259873
228,SHOCK_2026,1.401981449063598,14.950948619906129,0.844631099764527,3.1372407913844,12.643598461214722,15.980098629061402
229,SHOCK_2026,45.417115024181,29.12436180457651,34.31095199927866,29.672490886302583,31.228717616649263,31.443549922557466
230,SHOCK_2026,19.60277921588633,21.3002139988682,12.444813078953956,3.435329264714454,5.405353373601173,8.70889264972422
231,SHOCK_2026,37.526139581726255,25.828041399048033,22.218050325439634,18.033238733337583,23.39356454663104,21.13711103253192
232,SHOCK_2026,2.956745208272224,13.1126269688518,14.422656952372307,23.568696915140862,24.685626923075432,21.135410248270745
233,SHOCK_2026,12.253974719811623,11.102313442994301,5.046605392266457,18.144504352379982,18.087191386986916,23.350831790734475
234,SHOCK_2026,66.6515732997193,59.35084307129523,58.55067551071784,58.066206096960514,51.70556557114264,47.154871105505435
235,SHOCK_2026,72.0643038508307,79.98363349408021,58.3113159891974,60.19434211224427,55.45584819287171,48.655148958862924
236,SHOCK_2026,47.37770921344763,37.137572113227904,41.25969058628088,39.06241590137488,34.80870229358679,46.48614573831564
